MouseID,BrainArea,Age,State,Tagging,Folder,Experiment,Protocol,Preprocessing,Sorting,Electrode,Notes
NTV14,V1,9,Awake,WT,G:\InVivo_SpikeSorting_V1,2021-11-10_14-39-48\Record Node 103,VisualFlash,0,NaN,A1x32,
NTV16,V1,10,Awake,WT,G:\InVivo_SpikeSorting_V1,2021-11-11_11-20-50\Record Node 103,Baseline,0,0,A1x32,
NTV16,V1,10,Awake,WT,G:\InVivo_SpikeSorting_V1,2021-11-11_12-04-24\Record Node 103,VisualFlash_Opto,0,0,A1x32,
NTV18,V1,10,Awake,NTSR1,G:\InVivo_SpikeSorting_V1,2021-11-11_15-07-04\Record Node 103,Baseline,0,NaN,A1x32,
NTV18,V1,10,Awake,NTSR1,G:\InVivo_SpikeSorting_V1,2021-11-11_16-05-45\Record Node 103,Optotagging,0,NaN,A1x32,
NTV18,V1,10,Awake,NTSR1,G:\InVivo_SpikeSorting_V1,2021-11-11_16-25-04\Record Node 103,VisualFlash_Opto,0,NaN,A1x32,
NTV22,V1,11,Awake,NTSR1,G:\InVivo_SpikeSorting_V1,2021-11-12_14-45-31\Record Node 103,Baseline,0,0,A1x32,
NTV22,V1,11,Awake,NTSR1,G:\InVivo_SpikeSorting_V1,2021-11-12_15-38-19\Record Node 103,Optotagging,0,0,A1x32,
NTV22,V1,11,Awake,NTSR1,G:\InVivo_SpikeSorting_V1,2021-11-12_16-04-45\Record Node 103,VisualFlash_Opto,0,0,A1x32,
SC99b,V1,9,Awake,WT,G:\InVivo_SpikeSorting_V1,2021-10-27_12-21-54,Baseline,0,0,A1x32,
SC99b,V1,9,Awake,WT,G:\InVivo_SpikeSorting_V1,2021-10-27_13-24-04,VisualFlash_Opto,0,0,A1x32,
SC100b,V1,7,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-03_11-40-50,Baseline,0,0,OA1x32,
SC100b,V1,7,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-03_12-38-52,Optotagging,0,0,OA1x32,
SC100b,V1,7,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-03_13-00-05,VisualFlash_Opto,0,0,OA1x32,
SC101b,V1,7,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-03_15-58-45,Baseline,0,0,OA1x32,
SC101b,V1,7,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-03_16-52-43,Optotagging,0,0,OA1x32,
SC101b,V1,7,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-03_17-15-09,VisualFlash_Opto,0,0,OA1x32,
SC102b,V1,8,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-04_12-24-20,Baseline,0,0,OA1x32,
SC102b,V1,8,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-04_12-55-44,Optotagging,0,0,OA1x32,
SC102b,V1,8,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-04_13-16-58,VisualFlash_Opto,0,0,OA1x32,
SC103b,V1,8,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-04_15-31-48,Baseline,0,0,OA1x32,
SC103b,V1,8,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-04_16-14-54,Optotagging,0,0,OA1x32,
SC103b,V1,8,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-11-04_16-33-41,VisualFlash_Opto,0,0,OA1x32,
SC104bu,V1,10,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-01_12-22-28,Baseline,0,NaN,A1x32_Poly3,
SC104bu,V1,10,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-01_12-45-54,Optotagging,0,NaN,A1x32_Poly3,
SC104bu,V1,10,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-01_13-03-57,VisualFlash_Opto,0,NaN,A1x32_Poly3,
SC104bl,V1,10,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-01_14-35-55,Baseline,0,NaN,A1x32_Poly3,
SC104bl,V1,10,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-01_14-56-01,VisualFlash_Opto,0,NaN,A1x32_Poly3,
SC104bl,V1,10,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-01_15-37-25,Optotagging,0,NaN,A1x32_Poly3,
SC105b,V1,11,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-02_11-21-02,Baseline,0,0,A1x32,
SC105b,V1,11,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-02_12-08-03,Optotagging,0,0,A1x32,
SC105b,V1,11,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-02_12-26-33,VisualFlash_Opto,0,0,A1x32,
SC105b,V1,11,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-02_13-16-13,Baseline,0,0,A1x32,
SC106b,V1,11,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-02_15-29-00,Baseline,0,0,A1x32,
SC106b,V1,11,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-02_16-17-19,Optotagging,0,0,A1x32,
SC106b,V1,11,Awake,SST,G:\InVivo_SpikeSorting_V1,2021-12-02_16-44-11,VisualFlash_Opto,0,0,A1x32,
K88,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_15-47-36\Record Node 107,Baseline,0,0,A1x32_Intan32,
K88,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_16-25-07\Record Node 107,VisualFlash,0,0,A1x32_Intan32,
K88,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_16-48-42\Record Node 107,SalB,0,0,A1x32_Intan32,
K88,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_17-09-47\Record Node 107,Baseline_K,0,0,A1x32_Intan32,
K88,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_17-29-57\Record Node 107,VisualFlash_K,0,0,A1x32_Intan32,
K87,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_12-33-45\Record Node 107,Baseline,0,0,A1x32_Intan32,
K87,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_13-15-14\Record Node 107,VisualFlash,0,0,A1x32_Intan32,
K87,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_13-39-55\Record Node 107,SalB,0,0,A1x32_Intan32,
K87,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_14-00-03\Record Node 107,VisualFlash_K,0,0,A1x32_Intan32,
K87,V1,18,Urethane,SST;KORD,G:\InVivo_SpikeSorting_V1,2021-12-21_14-22-02\Record Node 107,Baseline_K,0,0,A1x32_Intan32,
